predictions,timestamps
0.10569919645786285,09:20:24
0.07601574063301086,09:20:34
0.05823023244738579,09:20:44
0.05422476679086685,09:20:54
0.0935235470533371,09:21:04
0.2054709941148758,09:21:14
0.3174636960029602,09:21:24
0.4717234969139099,09:21:34
0.4858533442020416,09:21:44
0.5316190719604492,09:21:54
0.6543927192687988,09:22:04
0.7540178298950195,09:22:14
0.7844851016998291,09:22:24
0.8230462074279785,09:22:34
0.8230273127555847,09:22:44
0.8085797429084778,09:22:54
0.7344006896018982,09:23:04
0.5685779452323914,09:23:14
0.5038955211639404,09:23:24
0.19906464219093323,09:23:34
0.16415956616401672,09:23:44
0.1792566478252411,09:23:54
0.11168093979358673,09:24:04
0.07534648478031158,09:24:14
0.15150479972362518,09:24:24
0.1777491420507431,09:24:34
0.3518070876598358,09:24:44
0.4972201883792877,09:24:54
0.5423820614814758,09:25:04
0.523885190486908,09:25:14
0.5702073574066162,09:25:24
0.5903478860855103,09:25:34
0.6713442206382751,09:25:44
0.7402958869934082,09:25:54
0.7925744652748108,09:26:04
0.8210363984107971,09:26:14
0.8265377879142761,09:26:24
0.8312926888465881,09:26:34
0.8195784687995911,09:26:44
0.7994171380996704,09:26:54
0.7930839657783508,09:27:04
0.7816407680511475,09:27:14
0.7485138773918152,09:27:24
0.7173828482627869,09:27:34
0.6892057061195374,09:27:44
0.6611309051513672,09:27:54
0.640662431716919,09:28:04
0.6609219908714294,09:28:14
0.660869300365448,09:28:24
0.6661815047264099,09:28:34
0.6627430319786072,09:28:44
0.6235147714614868,09:28:54
0.5740727186203003,09:29:04
0.6050456166267395,09:29:14
0.6777235269546509,09:29:24
0.6804608702659607,09:29:34
0.5540619492530823,09:29:44
0.47807297110557556,09:29:54
0.3638656735420227,09:30:04
0.3532297611236572,09:30:14
0.5347989797592163,09:30:24
0.6325283050537109,09:30:34
0.6633316278457642,09:30:44
0.6631004810333252,09:30:54
0.6735363006591797,09:31:04
0.652060866355896,09:31:14
0.6258765459060669,09:31:24
0.6198239326477051,09:31:34
0.6161890625953674,09:31:44
0.6191027760505676,09:31:54
0.6248611211776733,09:32:04
0.6352306604385376,09:32:14
0.6117547154426575,09:32:24
0.6258029937744141,09:32:34
0.6216660737991333,09:32:44
0.6471155285835266,09:32:54
0.6800228357315063,09:33:04
0.7207568883895874,09:33:14
