predictions,timestamps
0.2853988707065582,08:02:37
0.2446213960647583,08:02:47
0.3231324851512909,08:02:57
0.4224527180194855,08:03:07
0.40793293714523315,08:03:17
0.6502111554145813,08:03:27
0.6097000241279602,08:03:37
0.5216363072395325,08:03:47
0.3636690378189087,08:03:57
0.4813244938850403,08:04:07
0.46227261424064636,08:04:17
0.4672970771789551,08:04:27
0.5616805553436279,08:04:37
0.41131019592285156,08:04:47
0.2819405794143677,08:04:57
0.29095563292503357,08:05:07
0.30878713726997375,08:05:17
0.3653806746006012,08:05:27
0.4319089353084564,08:05:37
0.48062556982040405,08:05:47
0.4633576273918152,08:05:57
0.3852333128452301,08:06:07
0.296121746301651,08:06:17
0.28275179862976074,08:06:27
0.2592933475971222,08:06:37
0.2589970529079437,08:06:47
0.3109402656555176,08:06:57
0.3299497663974762,08:07:07
0.32964271306991577,08:07:17
0.33656346797943115,08:07:27
0.308677077293396,08:07:37
0.2929643988609314,08:07:47
0.27609097957611084,08:07:57
0.26681962609291077,08:08:07
0.26705390214920044,08:08:17
0.25196000933647156,08:08:27
0.25509220361709595,08:08:37
0.274929404258728,08:08:47
0.23985648155212402,08:08:57
0.27459242939949036,08:09:07
0.30005672574043274,08:09:17
0.32461977005004883,08:09:27
0.3274167478084564,08:09:37
0.34753015637397766,08:09:47
0.29829639196395874,08:09:57
0.30933019518852234,08:10:07
0.3143594264984131,08:10:17
0.32762596011161804,08:10:27
0.3566555380821228,08:10:37
0.3288875222206116,08:10:47
0.28426462411880493,08:10:57
0.273708701133728,08:11:07
0.2900909185409546,08:11:17
0.27870312333106995,08:11:27
0.3060847520828247,08:11:37
0.34111136198043823,08:11:47
0.3708677291870117,08:11:57
0.4120243191719055,08:12:07
0.4378527104854584,08:12:17
0.44175073504447937,08:12:27
0.38758033514022827,08:12:37
0.3491613268852234,08:12:47
0.29348084330558777,08:12:57
0.3318294882774353,08:13:07
0.29663190245628357,08:13:17
0.264470636844635,08:13:27
0.2532539367675781,08:13:37
0.29889824986457825,08:13:47
0.3159949481487274,08:13:57
0.39261287450790405,08:14:07
0.43883079290390015,08:14:17
0.5015772581100464,08:14:27
0.49944475293159485,08:14:37
0.41484081745147705,08:14:47
0.3519621193408966,08:14:57
0.29072675108909607,08:15:07
0.26795968413352966,08:15:17
0.24480456113815308,08:15:27
0.24369631707668304,08:15:37
0.26248666644096375,08:15:47
0.36163800954818726,08:15:57
0.4480556845664978,08:16:07
0.41865673661231995,08:16:17
0.3852055072784424,08:16:27
0.3185369372367859,08:16:37
0.261251837015152,08:16:47
0.23294110596179962,08:16:57
0.2734922766685486,08:17:07
0.29224905371665955,08:17:17
0.3291299045085907,08:17:27
0.3447797894477844,08:17:37
0.39237335324287415,08:17:47
0.4191438853740692,08:17:57
0.4327187240123749,08:18:07
0.4248114824295044,08:18:17
0.41101741790771484,08:18:27
0.3546152412891388,08:18:37
0.36382776498794556,08:18:47
0.3395344614982605,08:18:57
0.3336954414844513,08:19:07
0.33197030425071716,08:19:17
0.313635915517807,08:19:27
0.266425222158432,08:19:37
0.25667130947113037,08:19:47
0.24550366401672363,08:19:57
0.25316205620765686,08:20:07
0.2648774981498718,08:20:17
0.28851428627967834,08:20:27
0.27332165837287903,08:20:37
0.2855057716369629,08:20:47
0.2799634039402008,08:20:57
0.2656797170639038,08:21:07
0.2611328959465027,08:21:17
0.25881433486938477,08:21:27
0.2488495260477066,08:21:37
0.2871401607990265,08:21:47
0.29556968808174133,08:21:57
0.3025645911693573,08:22:07
0.3453768491744995,08:22:17
0.3712339699268341,08:22:27
0.37879928946495056,08:22:37
0.3804287612438202,08:22:47
0.3919694125652313,08:22:57
0.39161238074302673,08:23:07
0.3715037703514099,08:23:17
0.36154499650001526,08:23:27
0.31282666325569153,08:23:37
0.24294424057006836,08:23:47
0.19203661382198334,08:23:57
0.18994352221488953,08:24:07
0.156493678689003,08:24:17
0.22127626836299896,08:24:27
0.2561763525009155,08:24:37
0.3196844160556793,08:24:47
0.32502081990242004,08:24:57
0.344534307718277,08:25:07
0.33348387479782104,08:25:17
0.3175869286060333,08:25:27
0.31881484389305115,08:25:37
0.2830682694911957,08:25:47
0.3252454996109009,08:25:57
0.4061412215232849,08:26:07
0.43936508893966675,08:26:17
0.42481765151023865,08:26:27
0.4993034899234772,08:26:37
0.48343196511268616,08:26:47
0.4912262558937073,08:26:57
0.4607291519641876,08:27:07
0.4333235025405884,08:27:17
0.3677017092704773,08:27:27
0.3689330816268921,08:27:37
0.36673638224601746,08:27:47
0.39844611287117004,08:27:57
0.3998064696788788,08:28:07
0.4110320210456848,08:28:17
0.3474298417568207,08:28:27
0.3276894688606262,08:28:37
0.33293217420578003,08:28:47
0.2672230303287506,08:28:57
0.26535168290138245,08:29:07
0.30379074811935425,08:29:17
0.3237222731113434,08:29:27
0.3331517279148102,08:29:37
0.4045480489730835,08:29:47
0.3781479299068451,08:29:57
