predictions,timestamps
0.1624346822500229,08:08:00
0.17740032076835632,08:08:10
0.20560097694396973,08:08:20
0.1692342907190323,08:08:30
0.1982692927122116,08:08:40
0.19127853214740753,08:08:50
0.1856471598148346,08:09:00
0.1869601607322693,08:09:10
0.1578577756881714,08:09:20
0.14842602610588074,08:09:30
0.14209434390068054,08:09:40
0.1390281617641449,08:09:50
0.1404431313276291,08:10:00
0.12424447387456894,08:10:10
0.1056368499994278,08:10:20
0.10012005269527435,08:10:30
0.10435208678245544,08:10:40
0.10535391420125961,08:10:50
0.10462954640388489,08:11:00
0.09714412689208984,08:11:10
0.10142998397350311,08:11:20
0.10518594086170197,08:11:30
0.11926257610321045,08:11:40
0.12970834970474243,08:11:50
0.11146946996450424,08:12:00
0.09325850009918213,08:12:10
0.07988182455301285,08:12:20
0.06613767892122269,08:12:30
0.07311925292015076,08:12:40
0.07849118858575821,08:12:50
0.07319512218236923,08:13:00
0.06889601796865463,08:13:10
0.07463536411523819,08:13:20
0.09130208194255829,08:13:30
0.10409727692604065,08:13:40
0.12662003934383392,08:13:50
0.13309259712696075,08:14:00
0.10962259769439697,08:14:10
0.08529400080442429,08:14:20
0.08400730788707733,08:14:30
0.11126407235860825,08:14:40
0.12563616037368774,08:14:50
0.10520272701978683,08:15:00
0.10863074660301208,08:15:10
0.11132675409317017,08:15:20
0.10257381200790405,08:15:30
0.12444324791431427,08:15:40
0.14884379506111145,08:15:50
0.16967150568962097,08:16:00
0.15797124803066254,08:16:10
0.1304500252008438,08:16:20
0.12589135766029358,08:16:30
0.12947162985801697,08:16:40
0.13039906322956085,08:16:50
0.1248832419514656,08:17:00
0.12606936693191528,08:17:10
0.12597373127937317,08:17:20
0.13599424064159393,08:17:30
0.14144636690616608,08:17:40
0.13986414670944214,08:17:50
0.15612931549549103,08:18:00
0.1474449187517166,08:18:10
0.1632724553346634,08:18:20
0.17098075151443481,08:18:30
0.1530008167028427,08:18:40
0.16851451992988586,08:18:50
0.173944890499115,08:19:00
0.18840757012367249,08:19:10
0.1717638224363327,08:19:20
0.16065317392349243,08:19:30
0.14849962294101715,08:19:40
0.1461036205291748,08:19:50
0.15069973468780518,08:20:00
0.15153399109840393,08:20:10
0.15301759541034698,08:20:20
0.1454932540655136,08:20:30
0.1389988362789154,08:20:40
0.12511160969734192,08:20:50
0.12811781466007233,08:21:00
0.12725414335727692,08:21:10
0.12652477622032166,08:21:20
0.1305074542760849,08:21:30
0.1269872486591339,08:21:40
0.13535481691360474,08:21:50
0.1313258707523346,08:22:00
0.1291000097990036,08:22:10
0.13281676173210144,08:22:20
0.12716054916381836,08:22:30
0.12331313639879227,08:22:40
0.12968993186950684,08:22:50
0.12926656007766724,08:23:00
0.13863812386989594,08:23:10
0.13412868976593018,08:23:20
0.13830852508544922,08:23:30
0.1358739733695984,08:23:40
0.14970631897449493,08:23:50
0.1608823835849762,08:24:00
0.14379315078258514,08:24:10
0.1485389769077301,08:24:20
0.1504812240600586,08:24:30
0.1402266025543213,08:24:40
0.13469116389751434,08:24:50
0.13610130548477173,08:25:00
0.14015603065490723,08:25:10
0.1378122866153717,08:25:20
0.13391777873039246,08:25:30
0.14111843705177307,08:25:40
0.145074263215065,08:25:50
0.15177614986896515,08:26:00
0.14474429190158844,08:26:10
0.14634917676448822,08:26:20
0.14845716953277588,08:26:30
0.1482595056295395,08:26:40
0.15885916352272034,08:26:50
0.15390856564044952,08:27:00
0.12792754173278809,08:27:10
0.1251431256532669,08:27:20
0.129417285323143,08:27:30
0.12953642010688782,08:27:40
0.12202856689691544,08:27:50
0.1265559196472168,08:28:00
0.13082313537597656,08:28:10
0.13397246599197388,08:28:20
0.13894808292388916,08:28:30
0.1348947435617447,08:28:40
0.13459427654743195,08:28:50
0.14086061716079712,08:29:00
0.14103718101978302,08:29:10
0.1420542150735855,08:29:20
0.12392338365316391,08:29:30
0.13396494090557098,08:29:40
0.14037159085273743,08:29:50
0.15019725263118744,08:30:00
0.1627226620912552,08:30:10
0.1587270200252533,08:30:20
0.13936151564121246,08:30:30
0.13020512461662292,08:30:40
0.13371320068836212,08:30:50
0.13082543015480042,08:31:00
0.1405104249715805,08:31:10
0.1422974020242691,08:31:20
0.1455870419740677,08:31:30
0.1469658613204956,08:31:40
0.1357969045639038,08:31:50
0.13771189749240875,08:32:00
0.13965144753456116,08:32:10
0.14166264235973358,08:32:20
0.14221325516700745,08:32:30
0.13800230622291565,08:32:40
0.12784816324710846,08:32:50
0.13398902118206024,08:33:00
0.13270969688892365,08:33:10
0.1271902322769165,08:33:20
0.11960195004940033,08:33:30
0.12896226346492767,08:33:40
0.13423624634742737,08:33:50
0.1280066817998886,08:34:00
0.1367572396993637,08:34:10
0.13526199758052826,08:34:20
0.14037828147411346,08:34:30
0.14860881865024567,08:34:40
0.14783793687820435,08:34:50
0.1492021679878235,08:35:00
0.14301370084285736,08:35:10
0.143389031291008,08:35:20
0.13574707508087158,08:35:30
0.12850911915302277,08:35:40
0.13445474207401276,08:35:50
0.137562096118927,08:36:00
0.13892565667629242,08:36:10
0.14267051219940186,08:36:20
0.1425115466117859,08:36:30
0.14703571796417236,08:36:40
0.15655365586280823,08:36:50
0.16576901078224182,08:37:00
0.17272816598415375,08:37:10
0.16927693784236908,08:37:20
0.14693698287010193,08:37:30
0.14898830652236938,08:37:40
0.15185454487800598,08:37:50
0.15785175561904907,08:38:00
0.15166865289211273,08:38:10
0.1524663269519806,08:38:20
0.15994955599308014,08:38:30
0.16391916573047638,08:38:40
0.18150000274181366,08:38:50
0.20415779948234558,08:39:00
0.23370139300823212,08:39:10
0.1876215636730194,08:39:20
0.16290482878684998,08:39:30
0.15872275829315186,08:39:40
0.15482163429260254,08:39:50
0.14887592196464539,08:40:00
0.1524978131055832,08:40:10
0.15934084355831146,08:40:20
0.1721866875886917,08:40:30
0.16873690485954285,08:40:40
0.17531459033489227,08:40:50
0.1653079092502594,08:41:00
0.14104074239730835,08:41:10
0.1381446272134781,08:41:20
0.13522134721279144,08:41:30
0.12669645249843597,08:41:40
0.13084612786769867,08:41:50
0.1324530392885208,08:42:00
0.1411445587873459,08:42:10
0.14427784085273743,08:42:20
0.14353112876415253,08:42:30
0.14318493008613586,08:42:40
0.14124517142772675,08:42:50
0.14993135631084442,08:43:00
0.15622968971729279,08:43:10
0.15468919277191162,08:43:20
0.1475362926721573,08:43:30
0.144442617893219,08:43:40
0.14870916306972504,08:43:50
0.15239740908145905,08:44:00
0.14071398973464966,08:44:10
0.13862304389476776,08:44:20
0.14189362525939941,08:44:30
0.14017385244369507,08:44:40
0.13668999075889587,08:44:50
0.14227509498596191,08:45:00
0.13732066750526428,08:45:10
0.14341917634010315,08:45:20
0.15783262252807617,08:45:30
0.17124894261360168,08:45:40
0.1420833021402359,08:45:50
0.14834953844547272,08:46:00
0.1478104144334793,08:46:10
0.14765913784503937,08:46:20
0.1416996717453003,08:46:30
0.14264963567256927,08:46:40
0.1442396193742752,08:46:50
0.15178821980953217,08:47:00
0.14883491396903992,08:47:10
0.1615808755159378,08:47:20
0.13408197462558746,08:47:30
0.1383332908153534,08:47:40
0.1416703164577484,08:47:50
0.12867702543735504,08:48:00
0.13618221879005432,08:48:10
0.14737355709075928,08:48:20
0.1512097269296646,08:48:30
0.1460077166557312,08:48:40
0.14399755001068115,08:48:50
0.14567479491233826,08:49:00
0.15273600816726685,08:49:10
0.15846461057662964,08:49:20
0.1396530121564865,08:49:30
0.14589619636535645,08:49:40
0.1437377631664276,08:49:50
0.1519964635372162,08:50:00
0.14197061955928802,08:50:10
0.14973069727420807,08:50:20
0.15240757167339325,08:50:30
0.14794522523880005,08:50:40
0.15103313326835632,08:50:50
0.1484246551990509,08:51:00
0.1487218588590622,08:51:10
0.1517787128686905,08:51:20
0.15898145735263824,08:51:30
0.16918860375881195,08:51:40
0.15969909727573395,08:51:50
0.14874428510665894,08:52:00
0.14811964333057404,08:52:10
0.14692047238349915,08:52:20
0.15065471827983856,08:52:30
0.15221820771694183,08:52:40
0.14876438677310944,08:52:50
0.14454616606235504,08:53:00
0.15270841121673584,08:53:10
0.15741978585720062,08:53:20
0.17403605580329895,08:53:30
0.1536322832107544,08:53:40
0.1419549584388733,08:53:50
0.13618071377277374,08:54:00
0.13517597317695618,08:54:10
0.14308588206768036,08:54:20
0.1428675651550293,08:54:30
0.14669303596019745,08:54:40
0.14593110978603363,08:54:50
0.15152131021022797,08:55:00
0.14867179095745087,08:55:10
0.14766831696033478,08:55:20
0.1507956087589264,08:55:30
0.15597032010555267,08:55:40
0.1520601361989975,08:55:50
0.15758371353149414,08:56:00
0.150454580783844,08:56:10
0.15402956306934357,08:56:20
0.1611032783985138,08:56:30
0.16210664808750153,08:56:40
0.1691870391368866,08:56:50
0.153471902012825,08:57:00
0.15727943181991577,08:57:10
0.15335950255393982,08:57:20
0.14191897213459015,08:57:30
0.13925008475780487,08:57:40
0.14028866589069366,08:57:50
0.14604754745960236,08:58:00
0.1474907398223877,08:58:10
0.1574360877275467,08:58:20
0.16573159396648407,08:58:30
0.16740204393863678,08:58:40
0.1680520474910736,08:58:50
0.16275891661643982,08:59:00
0.15628592669963837,08:59:10
0.15413537621498108,08:59:20
0.15655937790870667,08:59:30
0.15247027575969696,08:59:40
0.1501636803150177,08:59:50
0.15146449208259583,09:00:00
0.14841248095035553,09:00:10
0.1464739888906479,09:00:20
0.14979472756385803,09:00:30
0.14895077049732208,09:00:40
0.15335801243782043,09:00:50
0.15057329833507538,09:01:00
0.155379980802536,09:01:10
0.15462316572666168,09:01:20
0.15144510567188263,09:01:30
0.14653247594833374,09:01:40
0.14999331533908844,09:01:50
0.1488647162914276,09:02:00
0.1498340666294098,09:02:10
0.1479337215423584,09:02:20
0.15120242536067963,09:02:30
0.14985188841819763,09:02:40
0.14994511008262634,09:02:50
0.15777990221977234,09:03:00
0.1587536334991455,09:03:10
0.15984293818473816,09:03:20
0.16332195699214935,09:03:30
0.1577526181936264,09:03:40
0.15824083983898163,09:03:50
0.1477709710597992,09:04:00
0.14805345237255096,09:04:10
0.14829660952091217,09:04:20
0.1460804045200348,09:04:30
0.1423882693052292,09:04:40
0.14342792332172394,09:04:50
0.14351016283035278,09:05:00
0.14999234676361084,09:05:10
0.1485959142446518,09:05:20
0.15587764978408813,09:05:30
0.15013594925403595,09:05:40
0.14553679525852203,09:05:50
0.14499612152576447,09:06:00
0.15404802560806274,09:06:10
0.15596318244934082,09:06:20
0.16441850364208221,09:06:30
0.16817179322242737,09:06:40
0.15477527678012848,09:06:50
0.14865829050540924,09:07:00
0.14586852490901947,09:07:10
0.14228147268295288,09:07:20
0.14381007850170135,09:07:30
0.14353948831558228,09:07:40
0.13320565223693848,09:07:50
0.14074008166790009,09:08:00
0.14094212651252747,09:08:10
0.13918928802013397,09:08:20
0.13791699707508087,09:08:30
0.13615097105503082,09:08:40
0.13729989528656006,09:08:50
0.14153891801834106,09:09:00
0.14014294743537903,09:09:10
0.15153837203979492,09:09:20
0.1507328301668167,09:09:30
0.15042072534561157,09:09:40
0.14904281497001648,09:09:50
0.14981141686439514,09:10:00
0.1539681851863861,09:10:10
0.15516796708106995,09:10:20
0.15549211204051971,09:10:30
0.15508708357810974,09:10:40
0.15465816855430603,09:10:50
0.15101493895053864,09:11:00
0.15243959426879883,09:11:10
0.14940449595451355,09:11:20
0.14940954744815826,09:11:30
0.15148882567882538,09:11:40
0.1466646045446396,09:11:50
0.14069178700447083,09:12:00
0.14442840218544006,09:12:10
0.1447613388299942,09:12:20
0.14626672863960266,09:12:30
0.15293726325035095,09:12:40
0.1476639211177826,09:12:50
0.14616556465625763,09:13:00
0.1462518721818924,09:13:10
0.14769631624221802,09:13:20
0.14551647007465363,09:13:30
0.1444406658411026,09:13:40
0.14005444943904877,09:13:50
0.145796999335289,09:14:00
0.1505764126777649,09:14:10
0.15773223340511322,09:14:20
0.14923913776874542,09:14:30
0.14881017804145813,09:14:40
0.14837653934955597,09:14:50
0.14879100024700165,09:15:00
0.15728743374347687,09:15:10
0.15351323783397675,09:15:20
0.15496720373630524,09:15:30
0.1573442667722702,09:15:40
0.1622946709394455,09:15:50
0.14579813182353973,09:16:00
0.14131572842597961,09:16:10
0.14721010625362396,09:16:20
0.1474841684103012,09:16:30
0.14551568031311035,09:16:40
0.14732936024665833,09:16:50
0.1560720056295395,09:17:00
0.16514745354652405,09:17:10
0.15772542357444763,09:17:20
0.15102539956569672,09:17:30
0.14327704906463623,09:17:40
0.1480846256017685,09:17:50
0.1504090130329132,09:18:00
0.15305884182453156,09:18:10
0.15667623281478882,09:18:20
0.1580425500869751,09:18:30
0.15361450612545013,09:18:40
0.15071576833724976,09:18:50
