predictions,timestamps
0.17291632294654846,08:33:01
0.17102298140525818,08:33:11
0.18292252719402313,08:33:21
0.17797860503196716,08:33:31
0.17011678218841553,08:33:41
0.17280368506908417,08:33:51
0.18678966164588928,08:34:01
0.17718861997127533,08:34:11
0.18369774520397186,08:34:21
0.18686997890472412,08:34:31
0.18341773748397827,08:34:41
0.17266389727592468,08:34:51
0.17201226949691772,08:35:01
0.1649094671010971,08:35:11
0.17430450022220612,08:35:21
0.18647480010986328,08:35:31
0.19517934322357178,08:35:41
0.2128353714942932,08:35:51
0.19966667890548706,08:36:01
0.17528779804706573,08:36:11
0.15575838088989258,08:36:21
0.16803376376628876,08:36:31
0.18543517589569092,08:36:41
0.18545906245708466,08:36:51
0.188047856092453,08:37:01
0.2081468105316162,08:37:11
0.2542170584201813,08:37:21
0.2961352467536926,08:37:31
0.3220599293708801,08:37:41
0.32882168889045715,08:37:51
0.36652109026908875,08:38:01
0.3548510670661926,08:38:11
0.34790414571762085,08:38:21
0.36796334385871887,08:38:31
0.3428443968296051,08:38:41
0.3043586015701294,08:38:51
0.25748687982559204,08:39:01
0.18679530918598175,08:39:11
0.18056201934814453,08:39:21
0.1818532794713974,08:39:31
0.19287283718585968,08:39:41
0.18150389194488525,08:39:51
0.1842154711484909,08:40:01
0.19221971929073334,08:40:11
0.19819004833698273,08:40:21
0.20247650146484375,08:40:31
0.22485972940921783,08:40:41
0.20851773023605347,08:40:51
0.21624939143657684,08:41:01
0.2314913123846054,08:41:11
0.24854035675525665,08:41:21
0.20036309957504272,08:41:31
0.21887826919555664,08:41:41
0.21493911743164062,08:41:51
0.2696780860424042,08:42:01
0.2956295311450958,08:42:11
0.2770731449127197,08:42:21
0.29397445917129517,08:42:31
0.24989239871501923,08:42:41
0.20767953991889954,08:42:51
0.18492566049098969,08:43:01
0.19887395203113556,08:43:11
0.2411116510629654,08:43:21
0.22198079526424408,08:43:31
0.23511363565921783,08:43:41
0.21984241902828217,08:43:51
0.17078915238380432,08:44:01
0.17033512890338898,08:44:11
0.21501430869102478,08:44:21
0.26059460639953613,08:44:31
0.30481475591659546,08:44:41
0.3034331202507019,08:44:51
0.20847779512405396,08:45:01
0.1690496951341629,08:45:11
0.16148072481155396,08:45:21
0.17207935452461243,08:45:31
0.1771516352891922,08:45:41
0.18372562527656555,08:45:51
0.1829463541507721,08:46:01
0.16205795109272003,08:46:11
0.17254777252674103,08:46:21
0.16903725266456604,08:46:31
0.16583944857120514,08:46:41
0.17035624384880066,08:46:51
0.1790093034505844,08:47:01
0.18341991305351257,08:47:11
0.1880917102098465,08:47:21
0.208277627825737,08:47:31
0.23116806149482727,08:47:41
0.265187531709671,08:47:51
0.290192574262619,08:48:01
0.3143962621688843,08:48:11
0.24463105201721191,08:48:21
0.2196740359067917,08:48:31
0.21639728546142578,08:48:41
0.2819581627845764,08:48:51
0.29043954610824585,08:49:01
0.24380484223365784,08:49:11
0.2658410966396332,08:49:21
0.26073938608169556,08:49:31
0.24382664263248444,08:49:41
0.16406209766864777,08:49:51
0.1647586077451706,08:50:01
0.17055177688598633,08:50:11
0.18134497106075287,08:50:21
0.18617577850818634,08:50:31
0.22570446133613586,08:50:41
0.22388888895511627,08:50:51
0.21285299956798553,08:51:01
0.22874265909194946,08:51:11
0.24176831543445587,08:51:21
0.23589369654655457,08:51:31
0.24696189165115356,08:51:41
0.22178420424461365,08:51:51
0.19698356091976166,08:52:01
0.20208212733268738,08:52:11
0.19744710624217987,08:52:21
0.19643959403038025,08:52:31
0.20888446271419525,08:52:41
0.22562268376350403,08:52:51
0.2029506117105484,08:53:01
0.21422947943210602,08:53:11
0.19915510714054108,08:53:21
0.18390490114688873,08:53:31
0.19672366976737976,08:53:41
0.212750643491745,08:53:51
0.1987527310848236,08:54:01
0.1866758018732071,08:54:11
0.18442949652671814,08:54:21
0.1864989995956421,08:54:31
0.20116329193115234,08:54:41
0.2182805985212326,08:54:51
0.2517308294773102,08:55:01
0.33584505319595337,08:55:11
0.42062437534332275,08:55:21
0.33088332414627075,08:55:31
0.39696308970451355,08:55:41
0.4337054193019867,08:55:51
0.44724005460739136,08:56:01
0.4462084472179413,08:56:11
0.5190628170967102,08:56:21
0.5293452739715576,08:56:31
0.43949371576309204,08:56:41
0.38786232471466064,08:56:51
0.41949281096458435,08:57:01
0.383419007062912,08:57:11
0.3986828029155731,08:57:21
0.34380075335502625,08:57:31
0.294121652841568,08:57:41
0.20648552477359772,08:57:51
0.17419573664665222,08:58:01
0.16690221428871155,08:58:11
0.15667395293712616,08:58:21
0.18289078772068024,08:58:31
0.20307478308677673,08:58:41
0.23013587296009064,08:58:51
0.2874562442302704,08:59:01
0.2921983003616333,08:59:11
0.2515004873275757,08:59:21
0.2722548544406891,08:59:31
0.2386355847120285,08:59:41
0.15800932049751282,08:59:51
0.17161095142364502,09:00:01
0.1694333404302597,09:00:11
0.15728336572647095,09:00:21
0.16534502804279327,09:00:31
0.1778474897146225,09:00:41
0.18999364972114563,09:00:51
0.1933714598417282,09:01:01
0.20005814731121063,09:01:11
0.21430593729019165,09:01:21
0.21563367545604706,09:01:31
0.1921025514602661,09:01:41
0.1791982203722,09:01:51
0.19367153942584991,09:02:01
0.17462675273418427,09:02:11
0.20382502675056458,09:02:21
0.2476685792207718,09:02:31
0.25708091259002686,09:02:41
0.2579931616783142,09:02:51
0.20040693879127502,09:03:01
0.17867574095726013,09:03:11
0.15277162194252014,09:03:21
0.14701591432094574,09:03:31
0.14606966078281403,09:03:41
0.14239755272865295,09:03:51
0.15111416578292847,09:04:01
0.14983776211738586,09:04:11
