predictions,timestamps
0.31083396077156067,08:33:01
0.23801486194133759,08:33:11
0.20496626198291779,08:33:21
0.16357196867465973,08:33:31
0.1584840714931488,08:33:41
0.16626988351345062,08:33:51
0.16944332420825958,08:34:01
0.15935996174812317,08:34:11
0.16211919486522675,08:34:21
0.15813347697257996,08:34:31
0.15952926874160767,08:34:41
0.1589028388261795,08:34:51
0.16172385215759277,08:35:01
0.16819027066230774,08:35:11
0.18831351399421692,08:35:21
0.21519558131694794,08:35:31
0.24825771152973175,08:35:41
0.2084781378507614,08:35:51
0.19833770394325256,08:36:01
0.18182061612606049,08:36:11
0.16805624961853027,08:36:21
0.17338378727436066,08:36:31
0.22219258546829224,08:36:41
0.20183581113815308,08:36:51
0.24493341147899628,08:37:01
0.2974258363246918,08:37:11
0.35850226879119873,08:37:21
0.38483697175979614,08:37:31
0.3954906463623047,08:37:41
0.40134498476982117,08:37:51
0.3957284390926361,08:38:01
0.3907809555530548,08:38:11
0.3937393128871918,08:38:21
0.3978404700756073,08:38:31
0.3916158676147461,08:38:41
0.3645486533641815,08:38:51
0.350873202085495,08:39:01
0.3413524329662323,08:39:11
0.3651885986328125,08:39:21
0.5546990036964417,08:39:31
0.6511223316192627,08:39:41
0.5589432716369629,08:39:51
0.42280837893486023,08:40:01
0.5424317717552185,08:40:11
0.539014995098114,08:40:21
0.6464618444442749,08:40:31
0.7296257615089417,08:40:41
0.7433432936668396,08:40:51
0.7576223015785217,08:41:01
0.7402164340019226,08:41:11
0.7333675622940063,08:41:21
0.6863470077514648,08:41:31
0.6545864939689636,08:41:41
0.658626139163971,08:41:51
0.7722257375717163,08:42:01
0.78689044713974,08:42:11
0.7756367921829224,08:42:21
0.7574754953384399,08:42:31
0.7440253496170044,08:42:41
0.6684295535087585,08:42:51
0.5417752265930176,08:43:01
0.5822193622589111,08:43:11
0.6336789727210999,08:43:21
0.45534253120422363,08:43:31
0.5104534029960632,08:43:41
0.3856853246688843,08:43:51
0.263795405626297,08:44:01
0.2983453869819641,08:44:11
0.3828830420970917,08:44:21
0.37910720705986023,08:44:31
0.38202962279319763,08:44:41
0.45874854922294617,08:44:51
0.37699344754219055,08:45:01
0.2641685903072357,08:45:11
0.19399239122867584,08:45:21
0.1961640566587448,08:45:31
0.16538354754447937,08:45:41
0.17561538517475128,08:45:51
0.18697038292884827,08:46:01
0.13770057260990143,08:46:11
0.155751034617424,08:46:21
