predictions,timestamps
0.07561824470758438,08:08:00
0.05718177184462547,08:08:10
0.060713931918144226,08:08:20
0.07524530589580536,08:08:30
0.03695771098136902,08:08:40
0.13629786670207977,08:08:50
0.12412303686141968,08:09:00
0.1982623040676117,08:09:10
0.3491431474685669,08:09:20
0.1372685432434082,08:09:30
0.03579551354050636,08:09:40
0.030768731608986855,08:09:50
0.04739178344607353,08:10:00
0.05003742128610611,08:10:10
0.10064490884542465,08:10:20
0.1675560027360916,08:10:30
0.22504675388336182,08:10:40
0.21928954124450684,08:10:50
0.506418764591217,08:11:00
0.4032159447669983,08:11:10
0.605049729347229,08:11:20
0.6328544020652771,08:11:30
0.5642065405845642,08:11:40
0.47798359394073486,08:11:50
0.37229785323143005,08:12:00
0.10018470138311386,08:12:10
0.16493983566761017,08:12:20
0.42841213941574097,08:12:30
0.2703818380832672,08:12:40
0.20155587792396545,08:12:50
0.29704055190086365,08:13:00
0.23552973568439484,08:13:10
0.2731870710849762,08:13:20
0.6069551110267639,08:13:30
0.7260695099830627,08:13:40
0.6333304643630981,08:13:50
0.5103416442871094,08:14:00
0.3812257945537567,08:14:10
0.36203208565711975,08:14:20
0.4606969654560089,08:14:30
0.6216069459915161,08:14:40
0.6689567565917969,08:14:50
0.6715245246887207,08:15:00
0.7306742668151855,08:15:10
0.7865678668022156,08:15:20
0.8123701214790344,08:15:30
0.8039869666099548,08:15:40
0.792877197265625,08:15:50
0.763515293598175,08:16:00
0.5885758399963379,08:16:10
0.30676892399787903,08:16:20
0.2293129712343216,08:16:30
0.14839360117912292,08:16:40
0.10085544735193253,08:16:50
0.15874673426151276,08:17:00
0.2615022659301758,08:17:10
0.3775548040866852,08:17:20
0.47853583097457886,08:17:30
0.5251603126525879,08:17:40
0.4992034137248993,08:17:50
0.6411601305007935,08:18:00
0.7087429761886597,08:18:10
0.8426100015640259,08:18:20
0.8698893785476685,08:18:30
0.8748469352722168,08:18:40
0.8774749636650085,08:18:50
0.875556230545044,08:19:00
0.8496225476264954,08:19:10
0.8503667712211609,08:19:20
0.8272991180419922,08:19:30
0.7961349487304688,08:19:40
0.7841125130653381,08:19:50
0.8099483251571655,08:20:00
0.70291668176651,08:20:10
0.6103612780570984,08:20:20
0.5218340158462524,08:20:30
0.36114397644996643,08:20:40
0.21633882820606232,08:20:50
0.17343680560588837,08:21:00
0.226187601685524,08:21:10
0.21481859683990479,08:21:20
0.13761048018932343,08:21:30
0.08399059623479843,08:21:40
0.07530953735113144,08:21:50
0.048584047704935074,08:22:00
0.08368882536888123,08:22:10
0.17759616672992706,08:22:20
0.19194692373275757,08:22:30
0.22833256423473358,08:22:40
0.24435743689537048,08:22:50
0.2616000175476074,08:23:00
0.19340035319328308,08:23:10
0.3043941855430603,08:23:20
0.4669736325740814,08:23:30
0.47923389077186584,08:23:40
0.6081426739692688,08:23:50
0.5351868867874146,08:24:00
0.3027176558971405,08:24:10
0.2783639430999756,08:24:20
0.1534118801355362,08:24:30
0.0900169163942337,08:24:40
0.1626848429441452,08:24:50
0.2933046221733093,08:25:00
0.3444973826408386,08:25:10
0.4703309237957001,08:25:20
0.5252783298492432,08:25:30
0.4005776643753052,08:25:40
0.35420599579811096,08:25:50
0.33456525206565857,08:26:00
0.21254274249076843,08:26:10
0.27343475818634033,08:26:20
0.2941512167453766,08:26:30
0.24230648577213287,08:26:40
0.2800774574279785,08:26:50
0.21509185433387756,08:27:00
0.08652222901582718,08:27:10
0.0831337496638298,08:27:20
0.07117928564548492,08:27:30
0.0513654425740242,08:27:40
0.0590239018201828,08:27:50
0.08456544578075409,08:28:00
0.10294989496469498,08:28:10
0.11458021402359009,08:28:20
