predictions,timestamps
0.67436683177948,08:02:37
0.6790620684623718,08:02:47
0.6925300359725952,08:02:57
0.6813198924064636,08:03:07
0.6295163631439209,08:03:17
0.6149680614471436,08:03:27
0.6128004193305969,08:03:37
0.614497184753418,08:03:47
0.6268386840820312,08:03:57
0.6548172235488892,08:04:07
0.6463268995285034,08:04:17
0.6467214226722717,08:04:27
0.6312574744224548,08:04:37
0.5972945094108582,08:04:47
0.5608976483345032,08:04:57
0.6327937245368958,08:05:07
0.63495272397995,08:05:17
0.590691328048706,08:05:27
0.6005862355232239,08:05:37
0.5771979093551636,08:05:47
0.51741623878479,08:05:57
0.5077977776527405,08:06:07
0.502397358417511,08:06:17
0.49711164832115173,08:06:27
0.49561646580696106,08:06:37
0.491579532623291,08:06:47
0.5037870407104492,08:06:57
0.504413902759552,08:07:07
0.4926094114780426,08:07:17
0.49454203248023987,08:07:27
0.4997529983520508,08:07:37
0.4926609992980957,08:07:47
0.48929405212402344,08:07:57
0.48989665508270264,08:08:07
0.47544485330581665,08:08:17
0.47830620408058167,08:08:27
0.48738300800323486,08:08:37
0.48340609669685364,08:08:47
0.4887928366661072,08:08:57
0.499375581741333,08:09:07
0.505760133266449,08:09:17
0.5102789402008057,08:09:27
0.5073623657226562,08:09:37
0.5028530359268188,08:09:47
0.5056635737419128,08:09:57
0.5073876976966858,08:10:07
0.5082414746284485,08:10:17
0.5091091990470886,08:10:27
0.5084510445594788,08:10:37
0.5069642663002014,08:10:47
0.5008218884468079,08:10:57
0.5022574067115784,08:11:07
0.49494224786758423,08:11:17
0.48386988043785095,08:11:27
0.4757576286792755,08:11:37
0.4750508666038513,08:11:47
0.4794926047325134,08:11:57
0.4854479134082794,08:12:07
0.49325498938560486,08:12:17
0.49689781665802,08:12:27
0.49558180570602417,08:12:37
0.500167727470398,08:12:47
0.5024533867835999,08:12:57
0.4979819059371948,08:13:07
0.5016644597053528,08:13:17
0.5050622224807739,08:13:27
0.49840933084487915,08:13:37
0.4890013039112091,08:13:47
0.47942638397216797,08:13:57
0.4750833809375763,08:14:07
0.47794702649116516,08:14:17
0.4872276484966278,08:14:27
0.49546483159065247,08:14:37
0.4907650649547577,08:14:47
0.483321875333786,08:14:57
0.47749820351600647,08:15:07
0.47355252504348755,08:15:17
0.47966456413269043,08:15:27
0.49953705072402954,08:15:37
0.5069060325622559,08:15:47
0.5118986964225769,08:15:57
0.5196479558944702,08:16:07
0.517831027507782,08:16:17
0.5125828981399536,08:16:27
0.4948483109474182,08:16:37
0.4829903841018677,08:16:47
0.47066542506217957,08:16:57
0.46153655648231506,08:17:07
0.4635228216648102,08:17:17
0.4799083471298218,08:17:27
0.48417818546295166,08:17:37
0.4955641031265259,08:17:47
0.5057631134986877,08:17:57
0.49975883960723877,08:18:07
0.4930993318557739,08:18:17
0.48747584223747253,08:18:27
0.48359549045562744,08:18:37
0.4827460050582886,08:18:47
0.48898714780807495,08:18:57
0.4903705418109894,08:19:07
0.48971572518348694,08:19:17
0.48213472962379456,08:19:27
0.47070738673210144,08:19:37
0.46830663084983826,08:19:47
0.471117228269577,08:19:57
0.4781208336353302,08:20:07
0.48174941539764404,08:20:17
0.4876968264579773,08:20:27
0.49015164375305176,08:20:37
0.4927234649658203,08:20:47
0.496681272983551,08:20:57
0.5032491087913513,08:21:07
0.48899444937705994,08:21:17
0.48871129751205444,08:21:27
0.4871179759502411,08:21:37
0.4825022220611572,08:21:47
0.48078590631484985,08:21:57
0.4876821041107178,08:22:07
0.48288795351982117,08:22:17
0.48742473125457764,08:22:27
0.4903329312801361,08:22:37
0.48354247212409973,08:22:47
0.48636072874069214,08:22:57
0.4891478717327118,08:23:07
0.4938066601753235,08:23:17
0.4944790005683899,08:23:27
0.498763769865036,08:23:37
0.49436721205711365,08:23:47
0.4896836578845978,08:23:57
0.48597270250320435,08:24:07
0.49096205830574036,08:24:17
0.4903191924095154,08:24:27
0.48989754915237427,08:24:37
0.4861750900745392,08:24:47
0.4852738082408905,08:24:57
0.48570364713668823,08:25:07
0.493907630443573,08:25:17
0.49408355355262756,08:25:27
0.5070397257804871,08:25:37
0.5130237936973572,08:25:47
0.509579062461853,08:25:57
