predictions,timestamps
0.5161401629447937,08:33:01
0.49525731801986694,08:33:11
0.4869050681591034,08:33:21
0.47647905349731445,08:33:31
0.45746350288391113,08:33:41
0.46467867493629456,08:33:51
0.47456300258636475,08:34:01
0.47696226835250854,08:34:11
0.48599669337272644,08:34:21
0.48581215739250183,08:34:31
0.4893796443939209,08:34:41
0.4952031075954437,08:34:51
0.4915502667427063,08:35:01
0.4918239414691925,08:35:11
0.5004032850265503,08:35:21
0.5004487037658691,08:35:31
0.502819299697876,08:35:41
0.5128504037857056,08:35:51
0.5119675397872925,08:36:01
0.5241460800170898,08:36:11
0.5311593413352966,08:36:21
0.5122268795967102,08:36:31
0.5040963888168335,08:36:41
0.5029126405715942,08:36:51
0.47551092505455017,08:37:01
0.4498398005962372,08:37:11
0.46902012825012207,08:37:21
0.42025187611579895,08:37:31
0.3947525918483734,08:37:41
0.40138232707977295,08:37:51
0.40023180842399597,08:38:01
0.39027586579322815,08:38:11
0.3988935947418213,08:38:21
0.4213930070400238,08:38:31
0.4134204387664795,08:38:41
0.4216838479042053,08:38:51
0.44503897428512573,08:39:01
0.48526662588119507,08:39:11
0.524092435836792,08:39:21
0.5656164884567261,08:39:31
0.5868226289749146,08:39:41
0.5963091254234314,08:39:51
0.651304304599762,08:40:01
0.7149608135223389,08:40:11
0.7676599025726318,08:40:21
0.8030721545219421,08:40:31
0.8490543961524963,08:40:41
0.8476370573043823,08:40:51
0.8726877570152283,08:41:01
0.8718186616897583,08:41:11
0.8826940655708313,08:41:21
0.8794101476669312,08:41:31
0.8790784478187561,08:41:41
0.8759371042251587,08:41:51
0.878414511680603,08:42:01
0.8815650343894958,08:42:11
0.8662101626396179,08:42:21
0.8333666920661926,08:42:31
0.8072270154953003,08:42:41
0.710839569568634,08:42:51
0.6831041574478149,08:43:01
0.6854414343833923,08:43:11
0.635408878326416,08:43:21
0.5648589730262756,08:43:31
0.5322573184967041,08:43:41
0.4882791340351105,08:43:51
0.4567548930644989,08:44:01
0.45412445068359375,08:44:11
0.46905919909477234,08:44:21
0.4910123348236084,08:44:31
0.4935244023799896,08:44:41
0.4866383671760559,08:44:51
0.46692031621932983,08:45:01
0.47082892060279846,08:45:11
0.4535342752933502,08:45:21
0.4711429476737976,08:45:31
0.4808083772659302,08:45:41
0.48935914039611816,08:45:51
