predictions,timestamps
0.11176580935716629,09:02:51
0.08766744285821915,09:03:01
0.0820520743727684,09:03:11
0.07101310789585114,09:03:21
0.09531274437904358,09:03:31
0.10425253212451935,09:03:41
0.10282416641712189,09:03:51
0.10725998878479004,09:04:01
0.09613040089607239,09:04:11
0.09051194787025452,09:04:21
0.10777945816516876,09:04:31
0.3194313943386078,09:04:41
0.5379856824874878,09:04:51
0.6476646065711975,09:05:01
0.2067279815673828,09:05:11
0.0876837819814682,09:05:21
0.0613604299724102,09:05:31
0.10031502693891525,09:05:41
0.1994181126356125,09:05:51
0.4275312125682831,09:06:01
0.4668081998825073,09:06:11
0.4420318305492401,09:06:21
0.3592781126499176,09:06:31
0.3453253507614136,09:06:41
0.29283392429351807,09:06:51
0.23126928508281708,09:07:01
0.14943161606788635,09:07:11
0.11430571973323822,09:07:21
0.09822684526443481,09:07:31
0.09541337937116623,09:07:41
0.08542342483997345,09:07:51
0.13316360116004944,09:08:01
0.1395115852355957,09:08:11
0.18298017978668213,09:08:21
0.40800684690475464,09:08:31
0.540967583656311,09:08:41
0.48600366711616516,09:08:51
0.31407254934310913,09:09:01
0.17202086746692657,09:09:11
0.13733594119548798,09:09:21
0.1480468362569809,09:09:31
0.34777987003326416,09:09:41
0.6460399627685547,09:09:51
0.7314544916152954,09:10:01
0.6504260897636414,09:10:11
0.5315771102905273,09:10:21
0.4071424603462219,09:10:31
0.33992886543273926,09:10:41
0.325953871011734,09:10:51
0.29005053639411926,09:11:01
0.2458048015832901,09:11:11
0.2296706885099411,09:11:21
0.1362432986497879,09:11:31
0.10104861110448837,09:11:41
0.09615029394626617,09:11:51
0.08860447257757187,09:12:01
0.10751225799322128,09:12:11
0.20840144157409668,09:12:21
0.15149101614952087,09:12:31
0.096225805580616,09:12:41
0.09730913490056992,09:12:51
0.08516465127468109,09:13:01
0.09395626187324524,09:13:11
0.08601376414299011,09:13:21
0.1604413539171219,09:13:31
0.11418209969997406,09:13:41
0.09937835484743118,09:13:51
0.10455477982759476,09:14:01
0.24404728412628174,09:14:11
0.15131764113903046,09:14:21
0.17292273044586182,09:14:31
0.27509206533432007,09:14:41
0.3024154007434845,09:14:51
0.1371447890996933,09:15:01
