predictions,timestamps
0.11708585917949677,08:08:00
0.11283332854509354,08:08:10
0.07592074573040009,08:08:20
0.07207272946834564,08:08:30
0.07172241061925888,08:08:40
0.15222705900669098,08:08:50
0.10855948179960251,08:09:00
0.12326700985431671,08:09:10
0.08775840699672699,08:09:20
0.049237918108701706,08:09:30
0.029460912570357323,08:09:40
0.025814717635512352,08:09:50
0.03052542731165886,08:10:00
0.040219180285930634,08:10:10
0.04478420689702034,08:10:20
0.04329381138086319,08:10:30
0.03979336470365524,08:10:40
0.04381299391388893,08:10:50
0.04661978781223297,08:11:00
0.04610474035143852,08:11:10
0.04564957320690155,08:11:20
0.040539152920246124,08:11:30
0.0307979304343462,08:11:40
0.03017568588256836,08:11:50
0.033701568841934204,08:12:00
0.029701387509703636,08:12:10
0.026896709576249123,08:12:20
0.031059304252266884,08:12:30
0.03652634844183922,08:12:40
0.04996437579393387,08:12:50
0.04512670263648033,08:13:00
0.03403443098068237,08:13:10
0.0305671114474535,08:13:20
0.030386539176106453,08:13:30
0.028800342231988907,08:13:40
0.03188542649149895,08:13:50
0.033332351595163345,08:14:00
0.035445936024188995,08:14:10
0.03271004557609558,08:14:20
0.03329318016767502,08:14:30
0.039867985993623734,08:14:40
0.0412023663520813,08:14:50
0.0364542081952095,08:15:00
0.035965412855148315,08:15:10
0.04656098037958145,08:15:20
0.05860893055796623,08:15:30
0.07618619501590729,08:15:40
0.08955357223749161,08:15:50
0.08604505658149719,08:16:00
0.07236707210540771,08:16:10
0.05647321417927742,08:16:20
0.0502777025103569,08:16:30
0.050758592784404755,08:16:40
0.052940286695957184,08:16:50
0.05192235857248306,08:17:00
0.05228253826498985,08:17:10
0.0747513398528099,08:17:20
0.07303231954574585,08:17:30
0.08296044170856476,08:17:40
0.08130816370248795,08:17:50
0.07920483499765396,08:18:00
0.07197505235671997,08:18:10
0.0766625851392746,08:18:20
0.07833763211965561,08:18:30
0.08660977333784103,08:18:40
0.085909403860569,08:18:50
0.08876128494739532,08:19:00
0.08386510610580444,08:19:10
0.08435092866420746,08:19:20
0.07601594179868698,08:19:30
0.08056440204381943,08:19:40
0.08142976462841034,08:19:50
0.09842867404222488,08:20:00
0.09654402732849121,08:20:10
0.09754417836666107,08:20:20
0.08756953477859497,08:20:30
0.08371179550886154,08:20:40
0.07079747319221497,08:20:50
0.07670386135578156,08:21:00
0.06384366750717163,08:21:10
0.0602104589343071,08:21:20
0.06659500300884247,08:21:30
0.06103844195604324,08:21:40
0.06539344042539597,08:21:50
0.07366520166397095,08:22:00
0.06540583819150925,08:22:10
0.06443347781896591,08:22:20
0.07639146596193314,08:22:30
0.07424693554639816,08:22:40
0.07859279960393906,08:22:50
0.0835399404168129,08:23:00
0.07600802183151245,08:23:10
0.07978111505508423,08:23:20
0.08091172575950623,08:23:30
0.07931674271821976,08:23:40
0.10221439599990845,08:23:50
0.1253175437450409,08:24:00
0.11599083989858627,08:24:10
0.12080893665552139,08:24:20
0.09845287352800369,08:24:30
0.08039694279432297,08:24:40
0.07353611290454865,08:24:50
0.0850037932395935,08:25:00
0.0797681212425232,08:25:10
0.08144985884428024,08:25:20
0.09744618088006973,08:25:30
0.09957781434059143,08:25:40
0.1006564199924469,08:25:50
0.11304245889186859,08:26:00
0.12059877812862396,08:26:10
0.11832762509584427,08:26:20
0.11172550916671753,08:26:30
0.11033345013856888,08:26:40
0.09302284568548203,08:26:50
0.06889898329973221,08:27:00
0.0516548752784729,08:27:10
0.058556895703077316,08:27:20
0.06201727315783501,08:27:30
0.06761036068201065,08:27:40
0.07434476912021637,08:27:50
0.08297531306743622,08:28:00
0.06982806324958801,08:28:10
0.06096574664115906,08:28:20
0.06159212440252304,08:28:30
0.07016531378030777,08:28:40
0.06810594350099564,08:28:50
0.08348961919546127,08:29:00
0.08733556419610977,08:29:10
0.09348826110363007,08:29:20
0.08658593147993088,08:29:30
0.10388942062854767,08:29:40
0.11499566584825516,08:29:50
0.11844617128372192,08:30:00
0.10379234701395035,08:30:10
0.08874291181564331,08:30:20
0.07522714138031006,08:30:30
0.0728369653224945,08:30:40
0.06401217728853226,08:30:50
0.07518503814935684,08:31:00
0.07736292481422424,08:31:10
0.07808178663253784,08:31:20
0.07866629213094711,08:31:30
0.08903609961271286,08:31:40
0.07396144419908524,08:31:50
0.08223874121904373,08:32:00
0.09582637250423431,08:32:10
0.0951525866985321,08:32:20
0.09102960675954819,08:32:30
